Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,_catalog_match,NPS,Rating_Producto,Rating_Logistica,Ticket_Soporte,Venta_Fantasma,Ingreso_USD,Margen_USD,Margen_Pct,Brecha_Entrega_Dias
TRX-10119,PROD-2879,2025-10-19,4,258.81,9.13,11,Devuelto,Cali,App,Laptops,1032.0,1399.47,270.0,0.0,SUR,2025-03-21,both,64.3,1.0,3.0,1.0,False,1035.24,-4571.77,-441.6145048491171,11.0
TRX-10120,PROD-1585,2025-05-12,3,1204.05,52.345,19,Desconocido,Cali,Online,Smartphones,1987.0,990.71,101.0,10.0,BOD-EXT-99,2025-08-02,both,,,,,False,3612.1499999999996,587.6749999999995,16.26939634289826,9.0
TRX-10121,PROD-2084,2025-10-16,8,758.21,44.63,22,Entregado,Ventas_Web,Online,Laptops,1440.0,551.09,176.0,27.5,ZONA_FRANCA,2025-03-27,both,-95.3,2.0,4.0,1.0,False,6065.68,1612.33,26.581191226705,-5.5
TRX-10122,PROD-1571,2024-12-07,4,1632.84,61.38,7,Devuelto,Bucaramanga,Online,Smartphones,1618.0,1496.74,292.0,10.0,NORTE,2025-07-30,both,,,,,False,6531.36,483.01999999999964,7.395396977046123,-3.0
TRX-10123,PROD-2010,2025-12-13,8,867.26,60.71,27,Entregado,Barranquilla,Online,Monitores,736.0,1325.88,205.0,3.0,NORTE,2025-09-06,both,,,,,False,6938.08,-3729.670000000001,-53.75651477065703,24.0
TRX-10124,PROD-3299,2025-01-29,9,1340.44,6.86,22,Retrasado,Ventas_Web,Físico,Sin categoría,925.0,257.44,199.0,0.0,ZONA_FRANCA,2024-10-22,both,50.6,1.0,5.0,0.0,False,12063.960000000001,9740.14,80.73750244529987,22.0
TRX-10125,PROD-3207,2025-06-20,1,623.43,25.0,17,Retrasado,Barranquilla,WhatsApp,Accesorios,1064.0,763.93,100.0,27.5,OCCIDENTE,2025-08-19,both,,,,,False,623.43,-165.5,-26.5466852734068,-10.5
TRX-10126,PROD-2076,2024-12-20,4,426.81,10.87,15,En Camino,Cali,Online,Laptops,1334.0,1481.0,122.0,3.0,NORTE,2026-01-07,both,,,,,False,1707.24,-4227.63,-247.62950727489982,12.0
TRX-10127,PROD-3394,2026-01-01,6,782.22,59.05,9,Retrasado,Barranquilla,App,Monitores,1882.0,567.01,176.0,27.5,NORTE,2024-05-09,both,,,,,False,4693.32,1232.2099999999998,26.254549018605168,-18.5
TRX-10128,PROD-2754,2025-11-18,8,1217.55,66.31,12,Retrasado,Medellín,WhatsApp,Monitores,956.0,1273.53,100.0,0.0,ZONA_FRANCA,2025-06-25,both,,,,,False,9740.4,-514.1500000000001,-5.278530655825224,12.0
TRX-10129,PROD-3390,2025-03-11,14,1317.32,20.18,8,En Camino,Ventas_Web,Físico,Tablets,0.0,100.98,231.0,3.0,SUR,2024-04-23,both,,,,,False,18442.48,17008.579999999998,92.22501529078518,5.0
TRX-10130,PROD-2635,2025-01-28,6,1160.63,36.64,28,Entregado,Bogotá,App,Smartphones,1411.0,459.7,116.0,10.0,BOD-EXT-99,2025-02-28,both,0.1,5.0,4.0,0.0,False,6963.780000000001,4168.9400000000005,59.86604976033132,18.0
TRX-10131,PROD-2482,2025-03-15,12,1976.23,36.33,2,Retrasado,Medellín,WhatsApp,Laptops,1955.0,239.01,290.0,3.0,NORTE,2024-06-20,both,-50.4,5.0,2.0,0.0,False,23714.760000000002,20810.31,87.75256422582392,-1.0
TRX-10132,PROD-1898,2025-12-03,6,1385.27,52.345,17,Perdido,Bucaramanga,WhatsApp,Smartphones,1731.0,1160.5,108.0,0.0,SUR,2025-03-18,both,-59.9,2.0,3.0,1.0,False,8311.619999999999,1296.274999999999,15.59593677285534,17.0
TRX-10133,PROD-1566,2024-10-18,10,1863.72,82.88,16,Retrasado,Medellín,Físico,Tablets,1389.0,139.95,238.0,5.0,NORTE,2025-06-30,both,,,,,False,18637.2,17154.82,92.04612280814715,11.0
TRX-10134,PROD-3087,2024-11-22,4,244.69,23.49,23,Retrasado,Bogotá,App,Laptops,1046.0,422.87,260.0,27.5,OCCIDENTE,2024-09-26,both,,,,,False,978.76,-736.21,-75.21864399852876,-4.5
TRX-10135,PROD-3021,2026-01-23,9,132.13,57.09,16,Devuelto,Bogotá,App,Smartphones,444.0,1348.93,154.0,5.0,SUR,2025-11-21,both,,,,,False,1189.17,-11008.29,-925.7120512626453,11.0
TRX-10136,PROD-1372,2025-10-06,7,628.88,79.38,3,Retrasado,Cali,Online,Tablets,1326.0,108.2,175.0,10.0,OCCIDENTE,2024-12-18,both,11.5,5.0,5.0,1.0,False,4402.16,3565.3799999999997,80.99160412161302,-7.0
TRX-10137,PROD-1192,2024-11-28,14,281.81,83.81,19,Retrasado,Bogotá,WhatsApp,Laptops,439.0,1325.03,212.0,3.0,OCCIDENTE,2025-03-27,both,,,,,False,3945.34,-14688.889999999998,-372.30986429559925,16.0
TRX-10138,PROD-1449,2025-12-04,11,1056.48,68.32,16,Perdido,Cali,App,Laptops,1378.0,910.52,166.0,5.0,SUR,2024-05-29,both,86.9,1.5,3.0,0.0,False,11621.28,1537.2400000000014,13.227802789365725,11.0
TRX-10139,PROD-1626,2025-11-02,6,1042.77,33.46,11,En Camino,Bogotá,Físico,Monitores,729.0,1414.28,220.0,5.0,ZONA_FRANCA,2025-01-23,both,41.1,1.0,1.0,0.0,False,6256.62,-2262.5200000000004,-36.16201719139089,6.0
TRX-10140,PROD-3570,2024-10-18,1,1154.34,83.19,26,En Camino,Barranquilla,App,,,,,,,,left_only,,,,,True,1154.34,,,
TRX-10141,PROD-1655,2024-12-14,2,1493.0,75.51,9,En Camino,Bogotá,Online,Monitores,1780.0,691.74,199.0,3.0,NORTE,2026-01-02,both,,,,,False,2986.0,1527.01,51.138981915606166,6.0
TRX-10142,PROD-3787,2026-01-27,12,1942.95,71.92,14,Devuelto,Medellín,WhatsApp,,,,,,,,left_only,,,,,True,23315.4,,,
TRX-10143,PROD-2729,2025-09-21,6,1757.73,11.4,2,Retrasado,Medellín,Online,Laptops,1859.0,121.48,164.0,27.5,ZONA_FRANCA,2025-12-27,both,,,,,False,10546.380000000001,9806.100000000002,92.98071945065512,-25.5
TRX-10144,PROD-3442,2025-09-24,11,245.55,52.345,13,Entregado,Cali,Físico,Accesorios,286.0,485.1,127.0,5.0,NORTE,2024-10-29,both,,,,,False,2701.05,-2687.395,-99.49445585975823,8.0
TRX-10145,PROD-1260,2024-11-21,1,683.64,9.11,5,Entregado,Bogotá,App,Laptops,685.0,74.06,251.0,10.0,BOD-EXT-99,2025-04-24,both,55.96666666666667,4.666666666666667,3.6666666666666665,0.3333333333333333,False,683.64,600.4699999999999,87.83424024340295,-5.0
TRX-10146,PROD-2576,2024-10-31,11,519.09,71.06,20,Perdido,Cali,Online,Smartphones,1896.0,1248.37,143.0,10.0,NORTE,2024-09-28,both,,,,,False,5709.990000000001,-8093.139999999999,-141.73650041418634,10.0
TRX-10147,PROD-2563,2025-01-23,5,361.87,94.76,14,Devuelto,Barranquilla,Físico,Tablets,1944.0,712.49,118.0,5.0,BOD-EXT-99,2025-09-11,both,,,,,False,1809.35,-1847.86,-102.12838864785697,9.0
TRX-10148,PROD-3440,2025-07-11,1,1094.0,78.5,1,Desconocido,Bogotá,Físico,Laptops,474.0,1190.75,158.0,5.0,SUR,2025-07-31,both,,,,,False,1094.0,-175.25,-16.019195612431446,-4.0
TRX-10149,PROD-2917,2025-06-26,13,1111.0,83.99,6,Devuelto,Ventas_Web,Online,Laptops,1014.0,231.61,148.0,10.0,ZONA_FRANCA,2025-10-09,both,15.699999999999996,3.5,2.5,0.5,False,14443.0,11348.08,78.57148791802257,-4.0
TRX-10150,PROD-3167,2025-11-21,3,462.22,56.77,22,Retrasado,Barranquilla,Físico,Smartphones,188.0,1284.79,110.0,5.0,NORTE,2024-07-11,both,-95.3,4.0,5.0,1.0,False,1386.66,-2524.48,-182.05472141692988,17.0
TRX-10151,PROD-2029,2025-10-01,12,1426.68,33.94,11,Desconocido,Bogotá,App,Monitores,1605.0,793.67,216.0,10.0,NORTE,2025-08-24,both,,,,,False,17120.16,7562.180000000001,44.171199334585665,1.0
TRX-10152,PROD-3266,2025-07-23,12,1468.5,69.39,17,Entregado,Cali,App,Accesorios,565.0,281.52,220.0,5.0,SUR,2025-07-09,both,,,,,False,17622.0,14174.37,80.43564862104189,12.0
TRX-10153,PROD-1047,2025-07-01,12,51.75,72.64,23,Devuelto,Barranquilla,App,Smartphones,1659.0,697.74,162.0,5.0,NORTE,2025-04-06,both,-22.85,2.5,3.0,0.0,False,621.0,-7824.520000000001,-1259.9871175523351,18.0
TRX-10154,PROD-3786,2025-04-01,7,797.56,69.16,22,Perdido,Bogotá,Físico,,,,,,,,left_only,,,,,True,5582.92,,,
TRX-10155,PROD-3952,2025-12-27,5,1781.38,94.94,14,Entregado,Ventas_Web,Físico,,,,,,,,left_only,-10.75,2.5,2.5,0.0,True,8906.900000000001,,,
TRX-10156,PROD-1469,2025-07-11,12,1045.43,52.345,14,Devuelto,Medellín,App,Accesorios,486.0,419.0,154.0,5.0,NORTE,2025-11-13,both,-77.8,5.0,2.0,1.0,False,12545.16,7464.815,59.50354559049067,9.0
TRX-10157,PROD-3792,2025-02-21,10,701.78,39.88,20,Retrasado,Cali,App,,,,,,,,left_only,-6.4,3.0,4.0,1.0,True,7017.799999999999,,,
TRX-10158,PROD-3199,2025-10-11,1,514.82,8.77,7,Retrasado,Bogotá,WhatsApp,Monitores,1887.0,746.27,116.0,27.5,NORTE,2024-04-15,both,-50.0,5.0,2.0,1.0,False,514.82,-240.21999999999994,-46.660968882327786,-20.5
TRX-10159,PROD-2092,2025-05-13,1,494.28,91.3,19,Desconocido,Bogotá,Online,Sin categoría,1405.0,496.34,158.0,5.0,OCCIDENTE,2024-05-04,both,56.6,2.0,1.0,0.0,False,494.28,-93.36,-18.888079630978392,14.0
TRX-10160,PROD-3625,2026-01-09,8,208.54,20.25,26,Retrasado,Bogotá,App,,,,,,,,left_only,,,,,True,1668.32,,,
TRX-10161,PROD-2393,2025-11-01,11,1636.28,71.25,27,Retrasado,Medellín,Físico,Laptops,132.0,751.07,271.0,3.0,ZONA_FRANCA,2025-04-24,both,80.7,3.0,3.0,1.0,False,17999.079999999998,9666.059999999998,53.70307815732803,24.0
TRX-10162,PROD-1456,2025-02-15,14,182.45,87.95,22,Entregado,Bucaramanga,Online,Laptops,1935.0,245.14,115.0,10.0,NORTE,2025-11-16,both,42.4,2.5,4.5,0.5,False,2554.2999999999997,-965.6100000000004,-37.80331206201309,12.0
TRX-10163,PROD-2202,2025-06-20,13,591.67,34.46,6,Entregado,Cali,Físico,Accesorios,1353.0,1041.61,195.0,5.0,OCCIDENTE,2024-10-07,both,,,,,False,7691.709999999999,-5883.679999999999,-76.49378356698315,1.0
TRX-10164,PROD-2780,2025-08-23,9,100.89,83.89,13,Devuelto,Ventas_Web,Físico,Laptops,800.0,783.59,295.0,3.0,OCCIDENTE,2024-11-18,both,10.6,1.0,5.0,0.0,False,908.01,-6228.1900000000005,-685.9164546645962,10.0
TRX-10165,PROD-1647,2025-02-03,7,1564.96,36.55,10,Perdido,Bogotá,WhatsApp,Laptops,1674.0,687.79,183.0,27.5,NORTE,2025-02-01,both,,,,,False,10954.720000000001,6103.640000000001,55.7169877459214,-17.5
TRX-10166,PROD-2858,2025-03-12,13,88.17,80.45,22,En Camino,Bucaramanga,App,Smartphones,1609.0,1250.87,162.0,10.0,BOD-EXT-99,2025-10-12,both,85.7,2.0,2.0,0.0,False,1146.21,-15195.55,-1325.7212901649784,12.0
TRX-10167,PROD-1013,2025-11-11,3,623.52,11.63,19,En Camino,Bogotá,WhatsApp,Smartphones,1037.0,1403.15,146.0,5.0,NORTE,2025-07-25,both,,,,,False,1870.56,-2350.520000000001,-125.65862629373028,14.0
TRX-10168,PROD-3957,2024-10-20,12,1150.86,52.345,10,Retrasado,Cali,Online,,,,,,,,left_only,,,,,True,13810.32,,,
TRX-10169,PROD-3947,2025-02-05,6,825.03,67.25,5,Devuelto,Bucaramanga,Físico,,,,,,,,left_only,,,,,True,4950.18,,,
TRX-10170,PROD-2078,2025-11-09,3,571.72,69.33,13,En Camino,Ventas_Web,Físico,Laptops,1060.0,410.48,112.0,10.0,NORTE,2025-06-24,both,-25.5,2.5,2.5,0.5,False,1715.16,414.39000000000004,24.16042818162737,3.0
TRX-10171,PROD-3050,2025-11-01,10,557.63,51.69,17,En Camino,Medellín,App,Tablets,987.0,1039.87,240.0,0.0,BOD-EXT-99,2025-09-08,both,,,,,False,5576.3,-4874.089999999998,-87.40724136075889,17.0
TRX-10172,PROD-1731,2025-12-31,4,1597.6,70.27,22,En Camino,Cali,Físico,Laptops,1786.0,652.39,101.0,5.0,NORTE,2024-09-18,both,,,,,False,6390.4,3710.5699999999997,58.0647533800701,17.0
TRX-10173,PROD-3079,2025-10-03,12,1948.22,92.7,23,En Camino,Bucaramanga,Físico,Sin categoría,142.0,1318.38,296.0,27.5,SUR,2025-03-10,both,-44.8,4.0,2.0,1.0,False,23378.64,7465.379999999998,31.932481957889756,-4.5
TRX-10174,PROD-1435,2025-05-21,4,702.6,74.72,5,Desconocido,Barranquilla,WhatsApp,Sin categoría,1289.0,475.36,237.0,10.0,BOD-EXT-99,2025-12-24,both,,,,,False,2810.4,834.24,29.684030742954736,-5.0
TRX-10175,PROD-3561,2025-09-01,3,87.9,96.32,21,En Camino,Cali,App,,,,,,,,left_only,-30.7,3.0,4.0,0.5,True,263.70000000000005,,,
TRX-10176,PROD-2222,2025-12-08,10,82.77,47.62,29,Desconocido,Medellín,App,Laptops,1004.0,348.4,158.0,10.0,OCCIDENTE,2025-04-13,both,,,,,False,827.6999999999999,-2703.92,-326.6787483387701,19.0
TRX-10177,PROD-3617,2025-12-10,6,1520.83,55.19,22,Desconocido,Bogotá,App,,,,,,,,left_only,,,,,True,9124.98,,,
TRX-10178,PROD-3079,2025-11-30,5,1109.22,30.06,7,Devuelto,Barranquilla,Físico,Sin categoría,142.0,1318.38,296.0,27.5,SUR,2025-03-10,both,56.900000000000006,2.0,2.5,0.0,False,5546.1,-1075.8600000000001,-19.398496240601503,-20.5
TRX-10179,PROD-3494,2025-05-08,11,1569.35,98.63,20,En Camino,Ventas_Web,WhatsApp,Monitores,1294.0,512.29,186.0,27.5,OCCIDENTE,2024-09-17,both,3.2,2.0,3.0,0.0,False,17262.85,11529.03,66.7852063824919,-7.5
TRX-10180,PROD-1814,2025-07-06,9,1398.02,52.345,7,En Camino,Cali,Online,Accesorios,1055.0,657.69,190.0,5.0,ZONA_FRANCA,2025-10-07,both,24.9,4.5,1.0,0.5,False,12582.18,6610.624999999999,52.5395837605248,2.0
TRX-10181,PROD-1626,2025-07-22,9,1815.94,10.24,15,Desconocido,Ventas_Web,Físico,Monitores,729.0,1414.28,220.0,5.0,ZONA_FRANCA,2025-01-23,both,,,,,False,16343.460000000001,3604.7000000000007,22.05591716809048,10.0
TRX-10182,PROD-2531,2024-10-26,3,1772.79,39.07,15,Devuelto,Bucaramanga,WhatsApp,Tablets,406.0,694.63,255.0,5.0,OCCIDENTE,2024-11-30,both,,,,,False,5318.37,3195.41,60.08250648224925,10.0
TRX-10183,PROD-1661,2024-09-24,13,1578.77,33.28,21,Entregado,Bucaramanga,Online,Smartphones,464.0,1209.69,136.0,0.0,NORTE,2025-10-17,both,-91.1,5.0,4.0,1.0,False,20524.01,4764.7599999999975,23.215541212462856,21.0
TRX-10184,PROD-3209,2025-09-19,9,955.63,41.72,23,Entregado,Medellín,Físico,Laptops,314.0,722.71,140.0,10.0,SUR,2024-10-12,both,,,,,False,8600.67,2054.56,23.888371487337615,13.0
TRX-10185,PROD-3172,2025-04-05,13,623.17,92.18,1,Entregado,Cali,Físico,Monitores,872.0,62.5,265.0,5.0,OCCIDENTE,2024-03-17,both,,,,,False,8101.209999999999,7196.529999999999,88.83277930086987,-4.0
TRX-10186,PROD-1002,2024-12-25,12,1018.98,39.96,26,En Camino,Bogotá,Online,Monitores,1209.0,611.62,214.0,5.0,SUR,2024-06-21,both,,,,,False,12227.76,4848.36,39.65043474847396,21.0
TRX-10187,PROD-3453,2025-08-16,3,1009.12,92.11,12,Devuelto,Bucaramanga,Físico,Smartphones,1749.0,974.23,268.0,27.5,BOD-EXT-99,2025-11-23,both,,,,,False,3027.36,12.560000000000073,0.4148829343058002,-15.5
TRX-10188,PROD-2327,2025-07-27,4,1224.45,45.22,2,Entregado,Medellín,Físico,Monitores,789.0,826.25,290.0,5.0,NORTE,2025-04-15,both,,,,,False,4897.8,1547.5800000000002,31.597451917187307,-3.0
TRX-10189,PROD-3001,2025-02-04,1,380.33,86.2,18,Retrasado,Ventas_Web,Físico,Accesorios,1638.0,775.9,110.0,5.0,NORTE,2024-09-11,both,-33.6,2.0,1.0,1.0,False,380.33,-481.77,-126.67157468514185,13.0
TRX-10190,PROD-1079,2025-04-14,5,1314.68,54.57,15,Retrasado,Cali,WhatsApp,Accesorios,758.0,764.59,298.0,5.0,ZONA_FRANCA,2024-12-13,both,-22.3,2.0,2.0,1.0,False,6573.400000000001,2695.88,41.0119572823805,10.0
TRX-10191,PROD-1458,2025-05-30,12,918.64,34.58,7,Devuelto,Cali,WhatsApp,Smartphones,1262.0,1255.7,245.0,0.0,NORTE,2025-04-23,both,,,,,False,11023.68,-4079.300000000001,-37.004884031466815,7.0
TRX-10192,PROD-2486,2025-02-16,9,1244.21,52.345,9,En Camino,Bogotá,Físico,Smartphones,1722.0,869.85,143.0,5.0,OCCIDENTE,2025-11-26,both,,,,,False,11197.89,3316.894999999999,29.620714259561392,4.0
TRX-10193,PROD-2259,2025-09-03,2,486.81,47.69,23,Desconocido,Medellín,WhatsApp,Smartphones,1389.0,1201.21,124.0,27.5,BOD-EXT-99,2025-03-01,both,45.9,3.0,1.0,0.0,False,973.62,-1476.4900000000002,-151.64951418417866,-4.5
TRX-10194,PROD-1980,2025-09-05,4,874.45,45.32,28,Entregado,Barranquilla,Físico,Accesorios,794.0,1078.61,107.0,27.5,NORTE,2024-05-02,both,29.1,2.0,2.0,0.0,False,3497.8,-861.9599999999995,-24.642918405855095,0.5
TRX-10195,PROD-1237,2025-06-03,10,428.3,29.69,22,En Camino,Medellín,WhatsApp,Laptops,1558.0,1185.78,151.0,3.0,NORTE,2025-09-17,both,,,,,False,4283.0,-7604.489999999999,-177.55054868083118,19.0
TRX-10196,PROD-1986,2025-10-26,2,1751.86,32.52,3,Desconocido,Barranquilla,WhatsApp,Accesorios,450.0,1324.96,129.0,27.5,BOD-EXT-99,2024-10-26,both,87.8,5.0,4.0,1.0,False,3503.72,821.2799999999997,23.440229242062717,-24.5
TRX-10197,PROD-3323,2025-08-22,14,981.04,22.71,21,Entregado,Barranquilla,WhatsApp,Sin categoría,1044.0,958.91,129.0,0.0,SUR,2025-10-04,both,,,,,False,13734.56,287.10999999999973,2.0904200789832346,21.0
TRX-10198,PROD-1322,2025-03-17,8,457.71,36.92,10,Perdido,Bogotá,Online,Accesorios,1193.0,642.26,163.0,10.0,NORTE,2025-05-30,both,,,,,False,3661.68,-1513.3200000000002,-41.32857049223308,0.0
TRX-10199,PROD-1350,2025-01-25,9,92.01,64.32,2,Perdido,Medellín,Físico,Accesorios,987.0,1483.21,188.0,5.0,OCCIDENTE,2025-05-04,both,,,,,False,828.09,-12585.119999999999,-1519.7768358511753,-3.0
TRX-10201,PROD-2990,2025-10-25,3,437.14,72.67,25,Retrasado,Bogotá,WhatsApp,Accesorios,594.0,98.46,230.0,0.0,NORTE,2024-06-02,both,-48.5,5.0,3.0,0.0,False,1311.42,943.3700000000001,71.9350017538241,25.0
TRX-10202,PROD-1283,2025-01-31,13,1979.27,98.76,22,En Camino,Cali,WhatsApp,Smartphones,1788.0,903.11,176.0,10.0,SUR,2025-10-12,both,-30.55,1.5,3.0,1.0,False,25730.51,13891.319999999998,53.98773673743737,12.0
TRX-10203,PROD-3181,2024-11-11,9,1072.06,40.82,25,Entregado,Bucaramanga,Físico,Monitores,153.0,1111.72,179.0,0.0,NORTE,2025-03-13,both,,,,,False,9648.539999999999,-397.7600000000005,-4.1224889983355055,25.0
TRX-10204,PROD-1515,2024-12-24,6,585.06,52.345,25,En Camino,Ventas_Web,App,Smartphones,717.0,1282.44,133.0,5.0,SUR,2025-03-18,both,-34.1,2.0,5.0,0.0,False,3510.3599999999997,-4236.625000000001,-120.6891885732518,20.0
TRX-10205,PROD-1525,2025-10-07,6,1318.78,48.95,12,En Camino,Cali,Físico,Smartphones,987.0,202.95,180.0,3.0,ZONA_FRANCA,2025-07-30,both,,,,,False,7912.68,6646.030000000001,83.99214930971554,9.0
TRX-10206,PROD-3702,2025-07-29,7,557.69,20.59,7,Entregado,Medellín,App,,,,,,,,left_only,,,,,True,3903.8300000000004,,,
TRX-10207,PROD-2946,2025-10-17,12,1642.35,42.26,5,Retrasado,Medellín,WhatsApp,Laptops,224.0,894.53,166.0,27.5,ZONA_FRANCA,2025-12-22,both,,,,,False,19708.199999999997,8931.579999999996,45.319105752935315,-22.5
TRX-10208,PROD-3251,2025-11-29,5,623.39,74.05,4,Perdido,Ventas_Web,Online,Smartphones,987.0,1042.85,128.0,0.0,SUR,2025-10-22,both,-67.7,4.0,2.0,1.0,False,3116.95,-2171.3500000000004,-69.66265098894755,4.0
TRX-10209,PROD-1676,2025-11-03,6,1976.61,25.65,1,Desconocido,Medellín,Físico,Accesorios,987.0,926.32,201.0,27.5,OCCIDENTE,2024-12-02,both,,,,,False,11859.66,6276.09,52.919645251212934,-26.5
TRX-10210,PROD-2085,2025-04-30,11,1214.24,22.3,15,Entregado,Bogotá,App,Laptops,311.0,60.12,262.0,10.0,SUR,2025-05-03,both,-19.6,2.0,2.0,1.0,False,13356.64,12673.02,94.8817966195091,5.0
TRX-10211,PROD-3161,2025-08-22,1,1690.38,40.76,9,En Camino,Bucaramanga,App,Monitores,320.0,356.68,170.0,5.0,NORTE,2025-11-08,both,,,,,False,1690.38,1292.94,76.4881269300394,4.0
TRX-10212,PROD-3484,2025-08-22,3,154.9,82.77,6,Devuelto,Bucaramanga,App,Smartphones,1816.0,256.16,156.0,5.0,ZONA_FRANCA,2024-05-19,both,,,,,False,464.70000000000005,-386.54999999999995,-83.18269851517105,1.0
TRX-10213,PROD-2733,2024-10-12,12,703.12,64.25,14,En Camino,Medellín,Físico,Accesorios,1941.0,761.98,253.0,0.0,NORTE,2024-12-25,both,,,,,False,8437.44,-770.5699999999997,-9.132746425456059,14.0
TRX-10214,PROD-1867,2025-04-15,9,1477.6,95.97,2,Desconocido,Bogotá,Físico,Laptops,1017.0,272.99,187.0,3.0,OCCIDENTE,2025-03-10,both,,,,,False,13298.4,10745.52,80.80310413282803,-1.0
TRX-10215,PROD-3208,2024-12-22,12,1313.57,90.93,12,En Camino,Bogotá,App,Tablets,1424.0,328.86,105.0,5.0,ZONA_FRANCA,2025-03-28,both,77.9,2.0,5.0,0.0,False,15762.84,11725.59,74.38754691413476,7.0
TRX-10216,PROD-3989,2025-12-10,5,396.54,52.345,23,Devuelto,Bucaramanga,Online,,,,,,,,left_only,21.4,3.0,1.0,1.0,True,1982.7,,,
TRX-10217,PROD-3825,2025-09-12,5,718.84,19.36,28,Desconocido,Bogotá,App,,,,,,,,left_only,-12.3,2.0,3.0,1.0,True,3594.2000000000003,,,
TRX-10218,PROD-1823,2025-03-14,8,534.25,9.04,6,En Camino,Bucaramanga,Online,Smartphones,578.0,898.0,152.0,3.0,BOD-EXT-99,2024-03-10,both,,,,,False,4274.0,-2919.04,-68.29761347683669,3.0
TRX-10219,PROD-3920,2025-03-30,11,1230.61,42.91,13,Devuelto,Bogotá,Físico,,,,,,,,left_only,,,,,True,13536.71,,,
TRX-10220,PROD-2276,2025-07-31,11,695.69,54.6,4,En Camino,Medellín,Físico,Laptops,945.0,345.89,249.0,10.0,SUR,2025-12-12,both,,,,,False,7652.59,3793.2000000000003,49.5675320381727,-6.0
TRX-10221,PROD-2634,2024-09-24,13,625.02,53.98,22,Retrasado,Bogotá,Físico,Monitores,0.0,890.75,156.0,5.0,ZONA_FRANCA,2025-08-10,both,20.0,5.0,5.0,1.0,False,8125.26,-3508.47,-43.179787477569946,17.0
TRX-10222,PROD-3751,2025-09-18,2,422.68,17.74,16,Desconocido,Medellín,WhatsApp,,,,,,,,left_only,26.7,2.0,3.0,0.0,True,845.36,,,
TRX-10223,PROD-3661,2025-11-25,13,823.96,16.86,29,Perdido,Medellín,Online,,,,,,,,left_only,-87.80000000000001,5.0,2.0,0.0,True,10711.48,,,
TRX-10224,PROD-2529,2025-03-09,7,399.05,9.45,11,Retrasado,Bogotá,WhatsApp,Accesorios,922.0,620.94,279.0,5.0,OCCIDENTE,2025-07-01,both,,,,,False,2793.35,-1562.68,-55.94286430271897,6.0
TRX-10225,PROD-2794,2025-09-25,9,1925.51,85.83,6,Entregado,Bucaramanga,Físico,Sin categoría,339.0,490.94,179.0,10.0,ZONA_FRANCA,2024-06-02,both,,,,,False,17329.59,12825.300000000001,74.00809828738014,-4.0
TRX-10226,PROD-3119,2024-10-16,7,317.46,95.04,5,Entregado,Medellín,App,Sin categoría,0.0,598.56,246.0,0.0,NORTE,2025-12-13,both,,,,,False,2222.22,-2062.7400000000002,-92.82339282339285,5.0
TRX-10227,PROD-2849,2025-11-09,12,1827.48,15.99,1,En Camino,Medellín,App,Tablets,1441.0,286.86,220.0,10.0,NORTE,2025-02-26,both,-50.2,4.0,1.0,1.0,False,21929.760000000002,18471.45,84.23005997329656,-9.0
TRX-10228,PROD-1495,2025-12-17,5,862.66,52.345,19,Entregado,Bucaramanga,WhatsApp,Smartphones,98.0,633.92,122.0,0.0,ZONA_FRANCA,2025-06-24,both,,,,,False,4313.3,1091.3550000000002,25.30208888785849,19.0
TRX-10229,PROD-2015,2025-09-22,13,761.95,25.25,7,Entregado,Ventas_Web,App,Laptops,1802.0,412.46,149.0,3.0,NORTE,2024-11-15,both,,,,,False,9905.35,4518.120000000001,45.61292634788271,4.0
TRX-10230,PROD-1920,2024-11-29,6,470.33,13.54,18,En Camino,Bucaramanga,Físico,Monitores,214.0,1350.64,127.0,0.0,OCCIDENTE,2025-04-22,both,,,,,False,2821.98,-5295.400000000001,-187.64838871997677,18.0
TRX-10231,PROD-1262,2025-09-27,4,1275.16,88.36,10,En Camino,Medellín,WhatsApp,Monitores,1959.0,923.55,244.0,5.0,OCCIDENTE,2025-02-05,both,,,,,False,5100.64,1318.0800000000006,25.8414630320901,5.0
TRX-10232,PROD-2384,2025-04-04,14,1374.2,96.08,10,Perdido,Medellín,App,Laptops,581.0,67.4,229.0,0.0,SUR,2025-08-08,both,-75.4,2.0,1.0,1.0,False,19238.8,18199.12,94.59592074349752,10.0
TRX-10233,PROD-1086,2024-12-15,12,940.47,29.87,17,Devuelto,Bogotá,WhatsApp,Laptops,699.0,1358.5,147.0,27.5,SUR,2025-07-05,both,,,,,False,11285.64,-5046.2300000000005,-44.71372469793472,-10.5
TRX-10234,PROD-3409,2025-12-04,7,120.86,33.84,24,En Camino,Medellín,Online,Sin categoría,1045.0,347.22,278.0,0.0,ZONA_FRANCA,2024-04-13,both,,,,,False,846.02,-1618.36,-191.29098602869908,24.0
