Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta
TRX-10284,PROD-2018,2025-02-21,1,1022.28,72.06,25,Devuelto,Bogotá,WhatsApp
TRX-10285,PROD-1784,2025-06-28,8,126.08,88.16,27,En Camino,Bogotá,App
TRX-10286,PROD-1779,2025-02-09,9,315.95,18.24,20,Entregado,Medellín,WhatsApp
TRX-10287,PROD-3196,2025-02-20,13,1895.84,42.9,16,Devuelto,Ventas_Web,Online
TRX-10288,PROD-2837,2024-10-13,5,1090.28,52.345,21,Desconocido,Medellín,WhatsApp
TRX-10289,PROD-1574,2025-06-03,6,136.26,31.9,14,Devuelto,Bogotá,WhatsApp
TRX-10290,PROD-2728,2024-11-25,13,1389.24,5.92,16,Entregado,Cali,App
TRX-10291,PROD-1751,2025-04-28,11,132.99,32.03,24,Entregado,Ventas_Web,Físico
TRX-10292,PROD-2140,2024-12-03,8,1480.36,41.06,9,Entregado,Ventas_Web,Online
TRX-10293,PROD-2894,2026-01-13,4,1502.43,13.76,21,Desconocido,Bogotá,App
TRX-10294,PROD-2023,2025-03-03,2,1305.65,58.82,28,Retrasado,Bogotá,App
TRX-10295,PROD-1308,2025-01-30,10,1467.09,41.4,21,Perdido,Ventas_Web,WhatsApp
TRX-10296,PROD-2815,2024-11-30,8,185.05,9.41,2,Desconocido,Bogotá,App
TRX-10297,PROD-3254,2025-11-11,2,1456.29,71.88,25,Devuelto,Bogotá,Físico
TRX-10298,PROD-1401,2025-05-05,5,282.01,74.28,13,En Camino,Cali,Online
TRX-10299,PROD-1207,2025-05-26,13,685.62,84.27,22,En Camino,Bogotá,Online
TRX-10301,PROD-3214,2025-12-20,6,1010.72,51.13,21,En Camino,Ventas_Web,Online
TRX-10302,PROD-1060,2026-01-06,5,1935.18,97.02,20,Perdido,Barranquilla,Físico
TRX-10303,PROD-1382,2026-01-28,6,186.96,91.84,17,Devuelto,Cali,App
TRX-10304,PROD-1968,2025-10-30,6,960.34,57.38,6,En Camino,Ventas_Web,App
TRX-10305,PROD-1681,2025-10-11,3,134.18,47.27,17,Perdido,Bucaramanga,Físico
TRX-10306,PROD-2664,2025-01-07,11,1264.12,5.29,26,Perdido,Medellín,App
TRX-10307,PROD-2989,2025-01-09,11,166.63,72.54,2,Retrasado,Bucaramanga,Online
TRX-10308,PROD-2971,2025-08-16,3,358.98,58.67,7,Retrasado,Bogotá,Online
TRX-10309,PROD-1875,2025-01-03,9,525.07,94.07,29,En Camino,Cali,Físico
TRX-10310,PROD-2642,2025-02-10,3,1500.0,61.45,17,Perdido,Ventas_Web,WhatsApp
TRX-10311,PROD-1240,2024-11-26,3,336.28,99.32,24,Entregado,Bogotá,WhatsApp
TRX-10312,PROD-1674,2025-02-03,11,1694.8,52.345,8,Retrasado,Bogotá,WhatsApp
TRX-10313,PROD-2552,2025-04-09,14,272.49,86.11,23,Perdido,Barranquilla,Físico
TRX-10314,PROD-1008,2025-09-25,2,80.14,95.59,23,Retrasado,Bogotá,WhatsApp
TRX-10315,PROD-2599,2025-02-24,7,796.14,36.13,1,Devuelto,Medellín,Online
TRX-10316,PROD-2086,2024-12-10,10,1959.09,19.19,29,Perdido,Cali,App
TRX-10317,PROD-2863,2025-12-02,10,229.58,80.7,19,Perdido,Ventas_Web,WhatsApp
TRX-10318,PROD-2168,2025-10-09,4,212.42,79.69,25,Desconocido,Medellín,Físico
TRX-10319,PROD-2732,2026-01-17,1,1504.82,25.09,5,Devuelto,Barranquilla,Online
TRX-10320,PROD-3853,2025-05-30,6,631.2,77.65,5,Desconocido,Medellín,WhatsApp
TRX-10321,PROD-3992,2025-10-04,5,1437.39,60.29,23,Retrasado,Medellín,WhatsApp
TRX-10322,PROD-3276,2024-12-18,14,408.02,15.4,27,Devuelto,Ventas_Web,Online
TRX-10323,PROD-3711,2025-07-23,11,925.54,52.67,26,En Camino,Barranquilla,Físico
TRX-10324,PROD-3942,2025-05-21,2,537.93,52.345,24,Entregado,Medellín,App
TRX-10325,PROD-2993,2024-12-19,6,908.54,93.46,22,Retrasado,Ventas_Web,Online
TRX-10326,PROD-1634,2025-12-29,1,1540.5,53.11,21,Perdido,Bucaramanga,App
TRX-10327,PROD-1777,2026-01-18,3,1526.4,79.93,1,En Camino,Barranquilla,WhatsApp
TRX-10328,PROD-2215,2025-08-12,4,1036.39,7.75,26,Retrasado,Cali,Online
TRX-10329,PROD-1891,2025-03-13,13,1857.46,74.17,10,Entregado,Bucaramanga,WhatsApp
TRX-10330,PROD-1239,2025-09-14,3,534.93,94.95,10,Perdido,Ventas_Web,WhatsApp
TRX-10331,PROD-3372,2024-10-09,13,488.22,52.46,29,Devuelto,Bogotá,WhatsApp
TRX-10332,PROD-3220,2025-05-03,6,1231.47,37.08,25,Entregado,Cali,WhatsApp
TRX-10333,PROD-1249,2025-07-13,11,1246.38,66.43,22,Desconocido,Cali,WhatsApp
TRX-10334,PROD-2284,2025-10-21,4,102.61,92.04,3,Retrasado,Medellín,Físico
TRX-10335,PROD-1234,2025-07-29,14,1219.48,21.79,28,Perdido,Bogotá,WhatsApp
TRX-10336,PROD-1205,2026-02-02,1,755.13,52.345,12,Retrasado,Cali,Online
TRX-10337,PROD-3392,2025-04-29,5,1497.41,43.35,26,Entregado,Medellín,App
TRX-10338,PROD-2952,2025-05-14,5,1618.13,19.85,12,Perdido,Ventas_Web,Online
TRX-10339,PROD-3059,2025-10-17,9,1108.79,52.18,7,Entregado,Medellín,Online
TRX-10340,PROD-3175,2025-05-28,8,13.39,56.34,16,Retrasado,Bogotá,Físico
TRX-10341,PROD-1644,2025-10-17,8,1276.37,94.7,20,Desconocido,Medellín,WhatsApp
TRX-10342,PROD-1232,2024-11-13,5,1500.27,44.19,29,Perdido,Cali,App
TRX-10343,PROD-3080,2024-10-07,8,505.48,58.86,3,Perdido,Medellín,App
TRX-10344,PROD-1328,2025-08-12,14,934.65,89.1,28,Perdido,Barranquilla,WhatsApp
TRX-10345,PROD-1761,2025-12-07,10,1931.8,35.53,7,Retrasado,Bogotá,App
TRX-10346,PROD-1280,2025-01-12,7,603.25,69.05,22,En Camino,Bogotá,Físico
TRX-10347,PROD-3437,2025-03-25,1,454.07,76.93,14,Desconocido,Cali,WhatsApp
TRX-10348,PROD-1278,2025-09-17,12,429.6,52.345,27,Retrasado,Bucaramanga,App
TRX-10349,PROD-3765,2024-09-29,7,1122.01,36.4,4,Devuelto,Bogotá,Online
TRX-10350,PROD-1963,2024-11-12,11,1900.08,20.61,10,En Camino,Bogotá,App
TRX-10351,PROD-2653,2025-08-02,8,1221.29,52.78,24,Retrasado,Medellín,Online
TRX-10352,PROD-1491,2025-05-21,3,613.61,38.9,2,Devuelto,Bucaramanga,WhatsApp
TRX-10353,PROD-3333,2025-05-25,9,1280.75,30.31,22,Entregado,Cali,Online
TRX-10354,PROD-2008,2025-12-14,8,1253.44,97.48,16,Devuelto,Ventas_Web,Online
TRX-10355,PROD-3371,2025-09-22,2,1197.88,52.7,3,Desconocido,Bucaramanga,Físico
TRX-10356,PROD-3435,2025-09-24,6,327.26,86.37,15,Perdido,Ventas_Web,Físico
TRX-10357,PROD-1162,2025-11-06,4,1272.79,23.56,8,Desconocido,Cali,WhatsApp
TRX-10358,PROD-3536,2025-03-27,3,866.03,94.25,16,En Camino,Medellín,Físico
TRX-10359,PROD-1335,2025-07-06,11,47.0,80.47,11,Retrasado,Bogotá,WhatsApp
TRX-10360,PROD-2717,2025-12-16,6,1084.13,52.345,24,Desconocido,Medellín,Físico
TRX-10361,PROD-3692,2024-12-23,10,1978.64,81.83,11,Retrasado,Bogotá,Online
TRX-10362,PROD-3390,2025-01-06,13,705.98,42.03,11,Perdido,Bucaramanga,WhatsApp
TRX-10363,PROD-3315,2024-10-05,9,1931.46,51.14,1,En Camino,Bogotá,Online
TRX-10364,PROD-3141,2025-02-15,2,201.45,61.37,2,En Camino,Bucaramanga,App
TRX-10365,PROD-2295,2026-01-13,10,1467.58,80.03,20,Desconocido,Bucaramanga,WhatsApp
TRX-10366,PROD-2068,2025-01-19,10,237.52,85.66,1,Perdido,Bogotá,WhatsApp
TRX-10367,PROD-1836,2025-04-13,10,554.41,12.41,19,En Camino,Bucaramanga,WhatsApp
TRX-10368,PROD-3743,2025-02-10,5,1145.97,90.89,20,Perdido,Medellín,Físico
TRX-10369,PROD-3933,2025-01-15,6,1189.63,94.06,10,Devuelto,Ventas_Web,App
TRX-10370,PROD-2286,2025-02-21,4,1552.67,61.32,19,Desconocido,Barranquilla,Físico
TRX-10371,PROD-1977,2024-11-18,7,1234.47,22.74,21,Perdido,Bogotá,Físico
TRX-10372,PROD-2087,2025-10-09,2,1191.29,52.345,11,Retrasado,Bogotá,App
TRX-10373,PROD-2621,2025-02-26,7,1825.58,82.75,12,Entregado,Barranquilla,WhatsApp
TRX-10374,PROD-1536,2025-12-06,2,909.8,57.12,10,Devuelto,Medellín,Físico
TRX-10375,PROD-3751,2025-07-29,1,458.28,82.63,7,Desconocido,Bucaramanga,App
TRX-10376,PROD-3643,2025-02-02,11,331.96,82.41,24,Desconocido,Barranquilla,Online
TRX-10377,PROD-2228,2025-03-04,5,805.99,13.24,8,Desconocido,Ventas_Web,WhatsApp
TRX-10378,PROD-2872,2025-06-24,2,1428.38,62.67,11,Retrasado,Ventas_Web,Online
TRX-10379,PROD-2295,2025-03-24,8,94.66,50.9,18,Devuelto,Medellín,WhatsApp
TRX-10380,PROD-1297,2024-12-08,12,266.82,94.88,16,Retrasado,Bucaramanga,WhatsApp
TRX-10381,PROD-1038,2025-08-13,12,221.17,33.18,1,En Camino,Barranquilla,App
TRX-10382,PROD-2877,2024-11-05,12,1174.65,24.57,29,Perdido,Bogotá,App
TRX-10383,PROD-3544,2025-04-16,8,493.3,90.22,6,Retrasado,Barranquilla,Online
TRX-10384,PROD-3306,2024-10-30,1,340.86,52.345,17,Retrasado,Medellín,Online
TRX-10385,PROD-1409,2025-08-06,4,1189.61,19.13,22,En Camino,Cali,Físico
TRX-10386,PROD-1300,2024-10-14,14,1525.01,70.22,13,Entregado,Bucaramanga,Físico
TRX-10387,PROD-3202,2024-12-04,9,670.99,33.5,23,Entregado,Barranquilla,WhatsApp
TRX-10388,PROD-1873,2025-05-21,5,1160.63,58.95,25,Perdido,Bucaramanga,Online
TRX-10389,PROD-3072,2025-11-20,12,205.27,63.54,10,En Camino,Ventas_Web,Físico
TRX-10390,PROD-2086,2025-02-23,11,1871.03,44.65,10,Devuelto,Medellín,App
TRX-10391,PROD-1542,2025-05-17,10,680.42,97.62,1,Retrasado,Bogotá,App
TRX-10392,PROD-2429,2025-10-08,13,1995.04,17.52,7,Perdido,Bucaramanga,Online
TRX-10393,PROD-1281,2024-09-27,6,1957.39,42.18,20,Entregado,Bogotá,App
TRX-10394,PROD-2000,2025-05-01,3,1559.86,45.89,9,Devuelto,Barranquilla,Físico
TRX-10395,PROD-2513,2025-07-29,5,49.93,64.95,11,Desconocido,Bucaramanga,Físico
TRX-10396,PROD-2167,2024-12-17,14,1091.52,52.345,20,En Camino,Medellín,Online
TRX-10397,PROD-1646,2025-03-18,12,182.8,43.69,2,Desconocido,Ventas_Web,Físico
TRX-10398,PROD-2794,2025-06-08,13,1791.32,14.22,1,Retrasado,Bogotá,Online
TRX-10399,PROD-3225,2025-04-30,13,1581.38,95.01,23,Desconocido,Cali,Físico
TRX-10401,PROD-2239,2025-02-11,13,1220.68,37.55,12,Retrasado,Barranquilla,Físico
TRX-10402,PROD-3505,2025-11-27,1,1049.12,47.44,7,Entregado,Barranquilla,Online
TRX-10403,PROD-3678,2025-10-25,8,1042.76,25.58,19,Desconocido,Bucaramanga,Online
TRX-10404,PROD-3166,2025-05-15,11,779.03,14.52,5,Entregado,Bogotá,Físico
TRX-10405,PROD-1032,2025-04-13,6,942.69,19.11,26,Perdido,Cali,Físico
TRX-10406,PROD-3735,2025-08-17,12,1274.47,20.83,12,Desconocido,Cali,Físico
TRX-10407,PROD-3271,2025-07-13,2,1866.57,23.78,14,Desconocido,Medellín,App
TRX-10408,PROD-2226,2025-12-14,4,1195.81,52.345,28,Retrasado,Medellín,WhatsApp
TRX-10409,PROD-3717,2026-01-30,4,1715.66,44.9,7,Retrasado,Bogotá,WhatsApp
TRX-10410,PROD-1424,2025-03-13,9,1726.93,64.27,8,Desconocido,Cali,App
TRX-10411,PROD-1550,2025-01-25,9,1042.48,64.74,14,Desconocido,Ventas_Web,WhatsApp
TRX-10412,PROD-2083,2025-08-14,5,701.46,5.01,12,Retrasado,Ventas_Web,WhatsApp
TRX-10413,PROD-1472,2024-11-26,12,1282.75,92.49,9,Retrasado,Barranquilla,WhatsApp
TRX-10414,PROD-1438,2025-06-30,3,897.3,83.17,10,Devuelto,Cali,Físico
TRX-10415,PROD-3266,2025-06-21,1,172.07,96.57,10,En Camino,Ventas_Web,App
TRX-10416,PROD-1636,2025-05-24,6,761.84,39.2,1,Devuelto,Bogotá,Físico
TRX-10417,PROD-2115,2024-10-07,8,1988.2,68.16,25,Desconocido,Barranquilla,WhatsApp
TRX-10418,PROD-2154,2025-05-06,1,106.54,20.96,22,En Camino,Bogotá,App
TRX-10419,PROD-3477,2025-12-31,11,1396.37,82.62,6,Devuelto,Bogotá,App
TRX-10420,PROD-1862,2025-01-31,1,1683.97,52.345,14,Perdido,Barranquilla,Físico
TRX-10421,PROD-3939,2025-04-05,11,1300.96,20.33,23,En Camino,Ventas_Web,Online
TRX-10422,PROD-2404,2025-07-12,7,1143.8,35.97,9,Retrasado,Bogotá,App
TRX-10423,PROD-1833,2025-04-19,7,1418.03,51.63,23,En Camino,Cali,Online
TRX-10424,PROD-3815,2025-12-05,2,864.39,61.48,23,Retrasado,Bucaramanga,WhatsApp
TRX-10425,PROD-3597,2025-10-08,3,191.81,58.17,27,Perdido,Bogotá,App
TRX-10426,PROD-2081,2025-01-13,2,1925.12,14.7,12,Desconocido,Ventas_Web,Online
TRX-10427,PROD-3070,2025-05-24,6,870.28,45.06,19,En Camino,Cali,Online
TRX-10428,PROD-3001,2025-03-07,13,1334.12,92.68,26,Entregado,Bogotá,Físico
TRX-10429,PROD-2028,2025-04-01,13,1067.31,87.88,25,Retrasado,Cali,Online
TRX-10430,PROD-1208,2025-06-06,8,118.8,61.12,20,En Camino,Bogotá,WhatsApp
TRX-10431,PROD-1378,2025-08-15,8,1905.97,59.37,22,Devuelto,Medellín,WhatsApp
TRX-10432,PROD-3598,2025-04-28,1,1587.15,52.345,29,En Camino,Medellín,App
TRX-10433,PROD-2734,2026-01-30,11,306.7,15.61,23,Retrasado,Bogotá,Físico
TRX-10434,PROD-2133,2025-09-16,9,1963.48,24.02,28,Entregado,Bucaramanga,Físico
TRX-10435,PROD-1180,2025-06-24,11,1476.43,29.0,29,Entregado,Bucaramanga,Físico
TRX-10436,PROD-1014,2024-11-13,8,949.92,51.38,12,Devuelto,Bucaramanga,WhatsApp
TRX-10437,PROD-2366,2025-10-01,9,1226.63,74.48,25,Perdido,Barranquilla,Online
TRX-10438,PROD-1535,2025-02-27,13,222.41,48.77,13,Entregado,Bogotá,WhatsApp
TRX-10439,PROD-3609,2025-09-20,14,1125.22,16.98,29,Desconocido,Bogotá,WhatsApp
TRX-10440,PROD-2072,2024-11-16,13,156.59,46.74,26,Perdido,Medellín,Online
TRX-10441,PROD-1661,2024-10-06,9,1094.26,20.45,28,Retrasado,Barranquilla,WhatsApp
TRX-10442,PROD-2809,2025-06-18,11,1109.86,76.36,3,En Camino,Bucaramanga,App
TRX-10443,PROD-3259,2025-08-28,12,1750.13,20.82,11,Perdido,Barranquilla,App
TRX-10444,PROD-3890,2024-12-21,6,1452.86,52.345,2,Desconocido,Barranquilla,App
TRX-10445,PROD-2751,2024-10-19,3,506.61,50.84,18,Retrasado,Bogotá,App
TRX-10446,PROD-3297,2024-12-20,1,1777.97,70.87,18,Retrasado,Bogotá,App
TRX-10447,PROD-1039,2025-10-20,11,1150.75,26.68,25,Retrasado,Medellín,Físico
TRX-10448,PROD-1458,2024-11-02,8,1216.7,12.22,24,Desconocido,Bucaramanga,WhatsApp
TRX-10449,PROD-1308,2025-07-23,10,346.27,58.51,25,Devuelto,Bucaramanga,Online
TRX-10450,PROD-3830,2025-06-17,3,1716.97,10.15,9,Desconocido,Medellín,Físico
TRX-10451,PROD-1610,2025-02-07,13,1862.62,60.84,1,Devuelto,Ventas_Web,Online
TRX-10452,PROD-3234,2024-09-28,7,1552.23,76.58,26,Perdido,Bogotá,WhatsApp
TRX-10453,PROD-1147,2025-05-22,13,1882.1,36.29,26,Retrasado,Cali,Físico
TRX-10454,PROD-2512,2025-03-03,10,611.58,51.39,16,Perdido,Cali,Online
TRX-10455,PROD-3385,2025-03-21,6,1723.63,93.23,25,Entregado,Medellín,App
TRX-10456,PROD-3263,2025-07-16,3,982.9,52.345,1,Perdido,Cali,Físico
TRX-10457,PROD-1606,2026-01-02,6,336.2,49.76,21,En Camino,Medellín,App
TRX-10458,PROD-2760,2024-09-28,12,1340.91,99.67,20,Retrasado,Barranquilla,Físico
TRX-10459,PROD-1522,2025-10-13,3,1371.4,19.92,24,Perdido,Bucaramanga,WhatsApp
TRX-10460,PROD-1171,2025-06-20,13,580.98,72.35,5,Devuelto,Bogotá,Físico
TRX-10461,PROD-2262,2025-10-28,13,64.71,67.0,28,En Camino,Cali,WhatsApp
TRX-10462,PROD-2493,2025-06-21,14,407.7,87.87,25,Perdido,Medellín,Físico
TRX-10463,PROD-1163,2025-02-25,9,805.56,13.78,17,Perdido,Bogotá,WhatsApp
TRX-10464,PROD-2465,2024-12-16,13,343.45,31.62,8,Perdido,Bogotá,App
TRX-10465,PROD-1860,2025-04-10,1,396.12,17.56,6,Desconocido,Bogotá,WhatsApp
TRX-10466,PROD-3793,2024-10-02,13,788.87,93.64,1,Desconocido,Bucaramanga,App
TRX-10467,PROD-2022,2025-02-07,8,1923.96,45.53,13,Desconocido,Medellín,Físico
TRX-10468,PROD-3731,2025-05-22,5,1530.84,52.345,18,Devuelto,Ventas_Web,Físico
TRX-10469,PROD-1421,2025-10-21,4,646.3,91.46,4,Perdido,Medellín,Físico
TRX-10470,PROD-2448,2025-04-11,1,1903.69,32.97,15,Desconocido,Bucaramanga,Físico
TRX-10471,PROD-3293,2025-02-25,9,1294.84,17.0,14,Entregado,Medellín,App
TRX-10472,PROD-2664,2025-11-04,13,916.34,33.17,16,Entregado,Medellín,Online
TRX-10473,PROD-3542,2025-06-24,9,941.92,61.73,5,Entregado,Medellín,Online
TRX-10474,PROD-1633,2025-05-05,13,827.38,85.3,1,Perdido,Barranquilla,WhatsApp
TRX-10475,PROD-1969,2024-11-29,5,473.65,41.61,26,En Camino,Bogotá,Físico
TRX-10476,PROD-1665,2025-03-25,14,779.4,91.91,23,Devuelto,Cali,Físico
TRX-10477,PROD-1725,2025-04-05,11,1060.51,28.2,29,Entregado,Bogotá,Online
TRX-10478,PROD-2688,2024-11-03,9,1060.77,70.89,4,Entregado,Bucaramanga,Online
TRX-10479,PROD-1101,2025-10-23,10,1525.86,74.89,17,Desconocido,Medellín,Físico
TRX-10480,PROD-1734,2025-10-29,14,724.01,52.345,28,En Camino,Medellín,Físico
TRX-10481,PROD-2360,2025-02-20,9,1436.43,31.03,6,Entregado,Bogotá,Online
TRX-10482,PROD-2686,2024-12-15,7,1160.4,7.56,25,Devuelto,Bogotá,App
TRX-10483,PROD-3743,2025-02-03,8,1924.07,39.7,25,En Camino,Medellín,Físico
TRX-10484,PROD-2016,2025-07-28,1,776.72,9.29,27,Retrasado,Barranquilla,Online
TRX-10485,PROD-2092,2025-09-11,4,1803.42,90.57,4,Devuelto,Barranquilla,App
TRX-10486,PROD-1652,2025-07-17,10,1643.08,95.58,7,Devuelto,Medellín,Online
TRX-10487,PROD-3872,2025-12-16,10,1278.95,74.86,26,Perdido,Medellín,Físico
TRX-10488,PROD-1442,2024-10-22,4,1312.48,74.04,1,Retrasado,Medellín,WhatsApp
TRX-10489,PROD-2566,2024-10-01,12,178.45,27.88,10,Retrasado,Barranquilla,Online
TRX-10490,PROD-1158,2026-01-10,9,1900.95,12.02,13,En Camino,Ventas_Web,WhatsApp
TRX-10491,PROD-2927,2025-03-11,3,222.8,81.2,9,Entregado,Ventas_Web,WhatsApp
TRX-10492,PROD-1911,2025-07-09,12,1130.83,52.345,14,Retrasado,Bogotá,Físico
TRX-10493,PROD-1817,2025-03-09,10,666.84,58.12,1,En Camino,Bogotá,App
TRX-10494,PROD-2885,2025-09-01,10,865.41,69.75,9,Retrasado,Bogotá,WhatsApp
TRX-10495,PROD-2432,2026-02-01,1,1224.26,79.07,6,Desconocido,Bogotá,App
TRX-10496,PROD-2250,2025-02-14,11,1818.61,43.9,10,Devuelto,Bogotá,Físico
TRX-10497,PROD-1932,2025-11-09,5,920.56,18.73,11,Desconocido,Bogotá,Físico
TRX-10498,PROD-1913,2025-05-08,7,1975.58,80.53,7,Retrasado,Ventas_Web,Físico
TRX-10499,PROD-1096,2025-07-25,12,1189.7,48.11,20,Entregado,Medellín,App
TRX-10501,PROD-1791,2025-05-03,4,388.12,46.58,28,Entregado,Medellín,WhatsApp
TRX-10502,PROD-2632,2025-03-18,9,1435.06,25.62,22,Perdido,Barranquilla,Físico
TRX-10503,PROD-2344,2025-12-23,6,110.29,21.25,12,Entregado,Cali,WhatsApp
TRX-10504,PROD-2141,2025-03-30,6,965.88,52.345,22,Entregado,Bogotá,App
TRX-10505,PROD-1284,2026-01-02,3,304.96,75.67,12,En Camino,Bucaramanga,App
TRX-10506,PROD-2143,2025-07-21,10,872.11,59.61,14,Desconocido,Barranquilla,WhatsApp
TRX-10507,PROD-2438,2024-11-07,10,1502.34,43.44,10,Devuelto,Cali,Online
TRX-10508,PROD-3627,2025-10-09,5,923.04,51.75,16,Desconocido,Bogotá,Físico
TRX-10509,PROD-3086,2024-10-09,10,335.27,57.22,22,Retrasado,Ventas_Web,Online
TRX-10510,PROD-2637,2024-11-27,6,511.33,27.74,4,Retrasado,Bogotá,WhatsApp
TRX-10511,PROD-3783,2025-09-17,14,741.4,40.93,29,En Camino,Bucaramanga,Físico
TRX-10512,PROD-3196,2025-06-10,4,148.43,32.78,23,En Camino,Bogotá,Físico
TRX-10513,PROD-2356,2025-01-23,13,1172.83,41.9,14,Desconocido,Medellín,WhatsApp
TRX-10514,PROD-1113,2025-05-11,3,1218.99,52.55,2,Devuelto,Medellín,Físico
TRX-10515,PROD-1472,2025-12-04,5,133.68,21.47,2,Devuelto,Bucaramanga,Online
TRX-10516,PROD-2069,2025-01-25,7,810.6,52.345,29,Perdido,Medellín,App
TRX-10517,PROD-1731,2025-01-12,11,833.86,42.38,11,Retrasado,Medellín,App
TRX-10518,PROD-3378,2025-06-21,6,674.3,41.62,11,Retrasado,Cali,WhatsApp
TRX-10519,PROD-2087,2024-12-12,2,1119.9,32.17,6,Perdido,Medellín,App
TRX-10520,PROD-1156,2025-05-26,1,698.46,99.86,25,En Camino,Barranquilla,App
TRX-10521,PROD-1444,2025-09-04,5,838.65,11.99,3,Retrasado,Barranquilla,WhatsApp
TRX-10522,PROD-3443,2025-10-18,5,1597.07,66.08,23,Entregado,Medellín,WhatsApp
TRX-10523,PROD-2779,2026-02-04,12,332.6,21.57,9,En Camino,Bucaramanga,Físico
TRX-10524,PROD-2415,2025-10-19,12,1242.04,84.75,28,En Camino,Bucaramanga,WhatsApp
TRX-10525,PROD-3984,2025-08-16,6,1016.13,91.85,25,Devuelto,Medellín,Online
TRX-10526,PROD-2284,2025-04-25,3,617.09,43.14,3,Desconocido,Cali,WhatsApp
TRX-10527,PROD-2787,2025-09-09,1,1457.79,83.23,1,Perdido,Barranquilla,Físico
TRX-10528,PROD-3483,2025-05-15,4,1106.86,52.345,2,Desconocido,Medellín,Físico
TRX-10529,PROD-3094,2025-09-24,4,959.95,28.74,15,Desconocido,Bogotá,WhatsApp
TRX-10530,PROD-1473,2024-12-13,10,1338.66,18.31,11,En Camino,Medellín,Online
TRX-10531,PROD-2577,2025-07-13,2,1606.56,35.01,8,Devuelto,Barranquilla,Físico
TRX-10532,PROD-3361,2025-07-29,14,1945.61,37.46,16,Entregado,Barranquilla,Online
TRX-10533,PROD-1778,2024-12-07,8,1262.41,42.75,23,Entregado,Cali,Físico
TRX-10534,PROD-2043,2024-10-07,6,1750.14,40.43,17,Retrasado,Barranquilla,App
TRX-10535,PROD-1181,2025-04-30,12,12.17,44.06,3,Perdido,Cali,Físico
TRX-10536,PROD-3903,2025-05-10,3,1065.17,72.45,8,Perdido,Cali,Físico
TRX-10537,PROD-2786,2025-11-30,1,437.15,28.33,7,Devuelto,Bogotá,Físico
TRX-10538,PROD-1006,2025-12-06,12,197.44,6.76,21,Retrasado,Medellín,Físico
TRX-10539,PROD-3129,2026-01-14,11,1068.62,51.52,3,Desconocido,Bogotá,Físico
TRX-10540,PROD-3205,2025-09-29,3,1496.18,52.345,7,Perdido,Bucaramanga,WhatsApp
TRX-10541,PROD-3813,2025-06-14,8,830.42,47.59,5,Retrasado,Bogotá,WhatsApp
TRX-10542,PROD-3946,2025-06-13,4,1343.51,10.71,1,Devuelto,Barranquilla,Online
TRX-10543,PROD-3746,2025-01-10,3,984.54,17.71,5,Retrasado,Cali,App
TRX-10544,PROD-1807,2025-10-30,13,879.8,53.44,3,En Camino,Bogotá,WhatsApp
TRX-10545,PROD-2491,2025-07-26,11,587.61,27.3,18,En Camino,Cali,App
TRX-10546,PROD-2766,2025-04-10,4,771.36,88.37,29,En Camino,Bucaramanga,Online
TRX-10547,PROD-1286,2025-05-06,11,706.09,21.46,19,En Camino,Bucaramanga,Online
TRX-10548,PROD-3720,2025-03-26,4,1295.91,6.91,10,Entregado,Cali,Físico
TRX-10549,PROD-2352,2025-12-18,2,240.88,47.52,4,Desconocido,Barranquilla,WhatsApp
TRX-10550,PROD-3552,2024-10-23,4,194.35,98.69,13,Entregado,Medellín,Físico
TRX-10551,PROD-2285,2025-01-02,11,1323.43,65.22,29,Perdido,Barranquilla,Físico
TRX-10552,PROD-3717,2025-06-08,12,1097.13,52.345,1,Entregado,Medellín,Online
TRX-10553,PROD-1510,2024-12-30,9,866.1,38.63,4,Desconocido,Barranquilla,Físico
TRX-10554,PROD-3948,2025-08-27,4,313.36,6.6,9,Retrasado,Bucaramanga,Online
TRX-10555,PROD-2230,2025-07-18,12,827.94,51.07,17,Retrasado,Barranquilla,WhatsApp
TRX-10556,PROD-3077,2025-07-04,1,1581.57,24.61,11,Entregado,Bogotá,WhatsApp
TRX-10557,PROD-2266,2025-06-15,1,1780.35,66.54,7,Retrasado,Medellín,Físico
TRX-10558,PROD-3731,2025-02-09,1,1408.13,60.39,24,Desconocido,Barranquilla,Online
TRX-10559,PROD-2672,2025-07-21,14,129.23,30.2,25,Perdido,Barranquilla,WhatsApp
TRX-10560,PROD-2336,2025-07-05,5,1344.12,11.54,7,Devuelto,Ventas_Web,App
TRX-10561,PROD-2648,2025-09-07,6,489.56,76.73,13,Entregado,Bucaramanga,WhatsApp
TRX-10562,PROD-3855,2026-01-01,12,637.35,60.62,25,En Camino,Medellín,Online
TRX-10563,PROD-2211,2025-04-26,6,399.79,85.0,26,Retrasado,Ventas_Web,Físico
TRX-10564,PROD-3270,2024-10-24,6,1553.75,52.345,29,Retrasado,Medellín,Online
TRX-10565,PROD-1521,2025-12-23,9,1300.72,29.68,19,Devuelto,Barranquilla,Físico
TRX-10566,PROD-1785,2025-07-22,1,1227.55,67.02,17,Perdido,Medellín,WhatsApp
TRX-10567,PROD-2722,2024-12-19,10,1339.27,16.27,18,Retrasado,Barranquilla,Físico
